1.63319145,7416.297747292411,5551.29182746196,1.1121197172,1.15147568144354839
1.629568,7135.571471211389,5653.771579321926,1.1122581326,1.15291441543531351
1.6199844,7239.265647784313,5641.148119222595,1.1127171815,1.14662688314332247
1.6126171,7118.958168895727,5812.315322727776,1.1125217684,1.15383546561412685
1.6182433,6997.311811394379,5518.6373589351115,1.1115786955,1.14592932275978916
1.6441443,6874.5614175149115,5416.334828918261,1.1116762157,1.13313843842455621
1.62399995,6853.974884661319,5369.619399912581,1.1125555112,1.145951382313829786
1.6121298,6798.674199511114,5458.893138965849,1.1126176469,1.14764336896188957
1.6483218,6773.71236826218,5415.121943243211,1.1114528487,1.13624225484913793
1.6153126,6517.9765641561125,5341.518569571418,1.1115512242,1.14488291638962766
1.5639656,6341.198381975384,5241.971559896117,1.112151211,1.15152541534811127
1.42539787,4876.75482339112,4398.78164912255,1.1133448318,1.15519845811951147
1.4817626,4968.133484446734,4458.2112237938245,1.113757135,1.157811685952112386
1.419566,5115.761328616421,4187.353911925222,1.1123342986,1.149154171866935486
1.61276866,6368.381141144428,5755.419711324616,1.1113985182,1.16171123798176923
1.5364242,6393.912991792558,5323.198198761918,1.1115218916,1.16348436251996816
1.5561512,5521.585518994433,5189.5867521677355,1.112557476,1.17312178423838798
1.5628711,5832.596193184182,5923.975815849666,1.1123973677,1.15811493636118237
1.6712521,4155.492117522298,5378.31831681487,1.1112981453,1.13397611443811175
1.49726216,5911.1383182221445,5921.642836724118,1.119251941,1.1978445131121482
1.6512387,6247.2641121783345,6111.216719625536,1.111715554,1.152818858581518475
1.51241684,5813.654717652144,5111.517369926812,1.11251462,1.16512612261731215
1.6492153,7161.965614423254,5791.15948945177,1.1117711212,1.16347983955536912
1.41189576,5234.111122918418,4493.981411737137,1.1111788525,1.14932988641721859
1.5852598,5716.662425676294,5528.644959263974,1.1141446166,1.16499239764636176
1.4311429,4662.611711129975,4129.35634711943,1.1127411116,1.15654881143162393
1.62456274,5121.585648596121,5541.6716875778375,1.1137357656,1.14817131164931555
1.52112587,6555.835171776741,5171.393939552893,1.1117125234,1.13231594564811614
1.59983,5848.8853717746515,5646.4991428117195,1.1121314726,1.14257472557357595
1.38133634,4697.992239315987,3946.144211197719,1.1114758859,1.14665781968941718
1.57895414,5957.972714741912,5562.191547113543,1.115313217,1.158155284288194446
1.5119645,6525.889851851778,5696.169411281744,1.1121421196,1.16127858192118798
1.5317179,6191.447825413174,5281.5485664691195,1.1144173836,1.1621883118872549
1.5096414,5702.318717,4766.953324,1.003325912, 1.05993580112795858
1.57221234,5431.164043,5367.842533,1.003524439, 1.07724193816489362
1.39066532,4821.836276,4225.033148,1.002602461, 1.05197723002373418
1.5520345,6329.102202,5718.086868,1.001163212, 1.06302551090542521
1.49386147,5674.799137,5043.528006,1.001941411, 1.07058408838757396
1.5606366,5368.510909,5243.534689,1.002710573, 1.07466873468137254
1.5631644,5491.773364,5724.754934,1.002459766, 1.053400213068181816
1.6578733,6384.736571,5721.498514,1.000892993, 1.049527291839701
1.45122337,4961.689484,5139.910703,1.007541161, 1.1095241970486111
1.6480349,6174.15558,5901.380091,1.002416722, 1.05670270887027491
1.54649454,6341.214129,5484.800869,1.002407886, 1.05810399802334337
1.6366914,7061.873737,5779.468828,1.001843511, 1.06559677377491695
1.47782165,6084.720046,5081.972986,1.000995105, 1.05554862220447284
1.6139934,5865.744818,5636.890244,1.003293725, 1.05885678695820434
1.4470772,4792.766581,4201.551729,1.002900366, 1.055022758636039885
1.6471583,5604.753887,5741.290095,1.003619136, 1.043541627089665656
1.4988885,6198.631796,5027.166093,1.001972866, 1.027717314570783132
1.5706171,5662.7449,5543.922374,1.002087941, 1.04451229697779605
1.4093674,4995.723518,4151.773685,1.00206702, 1.05254052005597015
1.5883575,5552.314059,5438.447157,1.005130753, 1.06004550309986595
1.5082935,6553.389877,5725.505805,1.002358239, 1.0670109326625387
1.58913463,6335.288856,5629.612203,1.005118388, 1.061182614405270654
1.523184,6271.879989,5041.196813,1.005129853, 1.06424622616525423
1.5137657,5651.336495,4688.85685,1.004081339, 1.07243481667933131
1.3637531,4168.646885,3666.810924,1.002500966, 1.04923688161644951
1.5454227,6327.695879,5584.339585,1.002031557, 1.06303358569587629
1.47252932,5976.186958,5032.735061,1.002090875, 1.06517486572265625
1.5504667,5974.879095,5543.254073,1.003048237, 1.08256483569587629
1.53565943,5899.074038,5812.043485,1.002875247, 1.06237351750753012
1.6231627,6389.993566,5458.815282,1.00097234, 1.05926767172523962
1.4303304,5163.671848,5357.953186,1.011326294, 1.0953998620014245
1.65405947,6306.04507,6001.81356,1.002142355, 1.05295661596760797
1.5012462,6171.377976,5402.340083,1.003376881, 1.08072820358727811
1.6400589,7159.011162,5823.386733,1.001902039, 1.06490071614583333
1.4676323,6051.104661,4931.711896,1.001514765, 1.062480528661809816
1.6328597,5488.645497,5669.138561,1.004083052, 1.0568734278250774
1.4963699,5816.177578,4943.070386,1.004565563, 1.06892855491863906
1.62862104,5415.726348,5579.01705,1.004541563, 1.053777723689209724
1.56419045,7091.020001,5371.436211,1.001786648, 1.037495806173312884
1.575439,6131.639576,5601.363713,1.002071137, 1.058688910243610226
1.38926214,4531.68089,3904.112661,1.001837468, 1.05380919843266254
1.5789879,6093.838223,5383.962137,1.006163119, 1.05556149454511834
1.53312594,6517.837537,5658.551626,1.002633957, 1.05928572254068047
1.58578426,6792.231705,5541.724934,1.005693066, 1.05391757246376812
